DATE,T2M,T2M_MIN,T2M_MAX,T2MDEW,UV_INDEX,CLOUD,PRECIP
2/4/2021,2.33,0.88,3.835,-1.13,0.265,75.595,0.075
2/5/2021,4.555,2.675,5.935,2.665,0.14,99.71,0.52
2/6/2021,3.75,2.175,5.34,-0.49,0.38,24.56,0
2/7/2021,2.84,1,4.485,0.335,0.08,99.93,12.65
2/8/2021,-1.5,-3.12,0.29,-5.73,0.38,18.855,0
2/9/2021,0.385,-0.79,1.79,-3.47,0.14,99.795,4.205
2/10/2021,-0.18,-1.38,1.185,-4.09,0.34,62.66,0.02
2/11/2021,-0.905,-2.15,0.25,-5.345,0.35,83.005,0.41
2/12/2021,-2.815,-5.125,-0.49,-7.68,0.465,57.89,0
2/13/2021,-0.505,-1.835,1.42,-4.67,0.33,96.875,0.26
2/14/2021,2.715,1.35,3.5,-0.47,0.355,99.62,0.205
2/15/2021,3.01,2.63,3.72,1.34,0.25,99.465,1.6
2/16/2021,5.785,3.15,10.095,5.205,0.305,98.585,12.795
2/17/2021,-0.425,-1.87,1.655,-5.525,0.6,48.255,0
2/18/2021,0.705,-0.475,1.86,-4.175,0.215,99.84,4.635
2/19/2021,1.91,1.39,2.635,0.08,0.255,99.165,8.695
2/20/2021,0.49,-1.38,1.485,-2.73,0.495,82.15,0.62
2/21/2021,-0.44,-1.965,0.97,-5.615,0.51,36.11,0.035
2/22/2021,3.09,0.46,5.915,-0.365,0.3,99.68,13.8
2/23/2021,3.285,2.14,4.885,1.255,0.46,74.72,0.135
2/24/2021,4.685,2.98,7.12,2.185,0.5,36.575,0
2/25/2021,4.795,2.295,6.65,0.06,0.665,29.52,0.02
2/26/2021,1.55,0.645,3.785,-3.86,0.675,22.775,0
2/27/2021,4.765,2.64,7.585,3.095,0.225,96.785,7.165
2/28/2021,4.415,3.58,5.46,2.215,0.375,99.835,3.47
3/1/2021,4.985,0.24,6.73,3.2,0.285,88.68,7.41
3/2/2021,-3.815,-7.29,-0.915,-8.225,0.755,16.695,0.025
3/3/2021,2.515,-1.81,5.83,-1.695,0.59,23.86,0
3/4/2021,2.07,-1.42,4.34,-2.49,0.51,53.205,0.005
3/5/2021,-1.33,-2.83,1.02,-6.45,0.665,25.54,0.005
3/6/2021,-0.965,-2.89,1.295,-5.92,0.595,16.785,0.01
3/7/2021,-0.76,-2.13,1.905,-6.48,0.625,23.61,0
3/8/2021,1.115,-0.97,3.415,-5.005,0.75,18.78,0
3/9/2021,5.105,2.79,8.615,1.635,0.635,25.975,0.01
3/10/2021,3.95,2.76,6.67,1.165,0.795,15.895,0
3/11/2021,7.165,3.75,9.305,5.8,0.75,72.375,0
3/12/2021,8.255,6.5,10.06,4.665,0.955,33.22,0
3/13/2021,3.21,0.1,6.535,-2.605,0.975,3.38,0
3/14/2021,2.14,-2.655,5.91,-3.5,0.78,38.615,0.06
3/15/2021,-4.055,-6.065,-1.71,-8.025,0.725,24.89,0.01
3/16/2021,-0.97,-2.815,1.875,-7.715,0.725,78.09,0
3/17/2021,3.245,1.54,6.035,-0.8,0.785,72.275,0.07
3/18/2021,4.425,3.52,6.43,3.585,0.39,99.565,20.035
3/19/2021,1.78,-0.595,3.555,-3.635,1.05,33.04,5.79
3/20/2021,3.87,1.765,7.28,-1.37,0.995,2.52,0.04
3/21/2021,5.54,2.535,7.735,2.795,0.995,7.185,0
3/22/2021,5.595,4.53,7.475,3.515,1.015,6.43,0.015
3/23/2021,6.055,3.995,7.77,5.05,1.14,20.04,0.215
3/24/2021,6.52,4.74,9.04,5.67,1.12,99.51,1.55
3/25/2021,8.795,6.22,11.96,8.345,1.12,78.63,2.78
3/26/2021,10.655,7.32,12.685,9.155,0.585,86.67,1.055
3/27/2021,7.545,5.62,9.63,4.305,1.26,21.525,0
3/28/2021,8.155,5.16,11.22,7.415,0.255,98.615,26.845
3/29/2021,6.805,4.915,8.46,1.695,1.315,18.165,0.145
3/30/2021,6.115,4.275,9.205,2.105,1.15,7.585,0
3/31/2021,9.52,7.36,10.36,8.245,1.11,93.905,1.79
4/1/2021,7.08,2.965,9.915,4.865,0.85,99.28,13.975
4/2/2021,1.71,0.44,3.13,-3.535,1.085,51.24,0.01
4/3/2021,3.49,1.44,6.72,-3.02,1,9.96,0
4/4/2021,6.29,3.675,9.375,1.7,1.065,9.02,0
4/5/2021,7.58,5.58,10.005,3.345,1,72.05,0.06
4/6/2021,7.94,6.025,10.695,4.475,1.125,45.715,0
4/7/2021,7.91,6.475,9.79,5.91,1.04,39.87,0
4/8/2021,8.075,5.9,9.595,6.605,1.15,20.965,0.005
4/9/2021,6.685,5.415,7.93,5.845,1.285,33.86,0.02
4/10/2021,8.97,7.075,10.795,8.095,1.25,46.29,0.07
4/11/2021,8.055,6.59,10.085,7.04,0.71,99.285,0.855
4/12/2021,6.91,6.1,7.915,5.005,0.91,98.29,0.39
4/13/2021,7.75,6.065,8.825,5.485,1.19,69.695,0.05
4/14/2021,7.53,6.51,8.425,5.735,1.315,46.195,0.085
4/15/2021,7.07,6.005,8.805,4.405,0.775,99.24,12.55
4/16/2021,5.205,4.605,6.375,4.035,0.725,98.935,22.97
4/17/2021,6.11,4.515,7.92,3.585,0.845,87.27,0.8
4/18/2021,8.17,6.28,10.375,5.51,1.24,55.02,0.06
4/19/2021,9.405,7.715,11.975,6.77,1.23,30.11,0.025
4/20/2021,9.905,8.15,11.985,7.885,1.425,16.255,0.01
4/21/2021,9.61,3.98,11.335,7.96,1.21,49.85,4.09
4/22/2021,4.565,2.27,7.06,-1.19,1.275,73.57,0.035
4/23/2021,7.25,4.41,10.405,2.065,1.29,5.96,0
4/24/2021,9.905,8.01,12.39,5.62,1.37,28.115,0
4/25/2021,8.84,7.56,9.865,7.165,0.55,93.75,13.77
4/26/2021,8.085,5.78,10.235,2.96,1.51,4.38,0
4/27/2021,8.875,6.46,10.85,3.805,1.315,67.36,0.035
4/28/2021,9.545,8.215,10.7,8.025,1.345,86.43,2.075
4/29/2021,9.885,8.725,11.85,9.18,0.605,99.5,7.655
4/30/2021,11.17,8.15,12.925,7.985,1.435,61.015,0.605
5/1/2021,8.845,6.105,12.095,4.8,1.61,22.71,0.775
5/2/2021,11.265,9.17,13,8.37,1.515,68.92,0.575
5/3/2021,10.1,9.09,11.675,8.935,1.21,93.815,2.155
5/4/2021,9.485,8.17,10.805,8.28,1,96.92,14.35
5/5/2021,9.51,8.2,10.9,8.64,0.595,97.9,7.41
5/6/2021,10.925,9.06,13.255,7.075,1.945,25.285,0.01
5/7/2021,9.9,8.765,11.14,7.265,1.785,33.655,0
5/8/2021,9.19,8.38,10.305,5.72,1.19,99.245,0.345
5/9/2021,10.46,8.59,12.25,7.355,1.435,58.805,3.005
5/10/2021,10.535,8.23,12.48,8.12,1.205,83.7,12.005
5/11/2021,11.07,9.99,12.885,6.885,1.935,35.635,0.175
5/12/2021,10.765,8.45,13.735,6.36,1.77,25.41,0.07
5/13/2021,12.255,10.11,14.575,8.035,1.565,17.265,0
5/14/2021,13.265,10.725,17.225,8.87,1.61,17.46,0
5/15/2021,13.605,11.575,15.58,9.795,1.6,29.225,0.015
5/16/2021,14.195,12.27,16.68,10.425,1.445,59.06,0.045
5/17/2021,14.045,11.92,16.575,10.9,1.59,11.295,0.14
5/18/2021,15.18,12.6,18.215,11.875,1.515,53.73,0.075
5/19/2021,14.8,12.36,16.525,11.335,1.63,13.845,0
5/20/2021,13.675,11.52,14.765,10.41,1.815,15.505,0
5/21/2021,13.825,11.38,15.285,11.01,1.525,65.875,0.01
5/22/2021,15.35,13.205,18.005,13.605,1.375,98.53,0.4
5/23/2021,17.61,13.885,20.315,14.91,2,56.675,1.2
5/24/2021,13.535,11.295,14.7,7.715,2.275,56.105,0
5/25/2021,13.98,11.29,15.2,10.045,2,47.64,0
5/26/2021,15.825,14.075,17.25,14.79,2.025,53.605,0.49
5/27/2021,17.325,14.395,20.245,14.2,2.25,30.97,3.11
5/28/2021,12.885,9.76,15.255,7.9,1.87,66.785,16.24
5/29/2021,9.985,9.395,10.705,7.825,0.625,99.61,26.745
5/30/2021,11.485,10.51,13.025,10.28,0.57,99.56,18.06
5/31/2021,12.715,11.215,14.97,11.265,1.245,91.27,1.89
6/1/2021,13.72,12.03,15.63,11.5,1.65,97.015,0
6/2/2021,14.445,12.825,15.595,12.4,1.845,95.075,0.005
6/3/2021,15.295,13.31,16.125,14.585,1.1,99,3.555
6/4/2021,15.525,14.785,16.12,14.885,0.925,98.305,5.175
6/5/2021,16.46,14.455,18.26,15.155,1.985,31.625,0.12
6/6/2021,18.325,16.415,20.735,15.86,2.085,16.14,0.02
6/7/2021,17.645,16.555,19.005,16.505,1.955,27.755,0.015
6/8/2021,18.15,16.89,19.75,16.845,1.86,78.3,0.52
6/9/2021,19.345,17.045,22.355,17.83,1.95,82.555,0.965
6/10/2021,16.83,14.17,18.655,12.17,2.13,76.125,0
6/11/2021,15.66,13.86,16.74,10.365,2.205,37.75,0.15
6/12/2021,16.325,14.175,17.52,13.235,1.845,86.445,5.07
6/13/2021,17.315,15.075,19.245,14.345,2.265,9.61,0.055
6/14/2021,17.41,15.39,18.995,15.64,1.455,80.955,10.51
6/15/2021,18.975,17.1,19.875,17.125,1.61,71.725,2.205
6/16/2021,18.08,16.26,19.375,13.93,2.085,16.05,0
6/17/2021,17.59,15.015,19.6,12.755,2.105,9.405,0
6/18/2021,18.58,15.72,19.905,14.47,1.99,18.58,0.01
6/19/2021,19.64,17.74,20.83,17.18,1.925,76.25,3.125
6/20/2021,19.51,17.975,21.275,17.255,2.27,27.1,0.29
6/21/2021,20.44,18.395,20.825,19.28,1.665,85.635,0.165
6/22/2021,19.795,17.09,22.44,18.14,1.6,85.735,9.545
6/23/2021,17.62,15.885,19.145,12.08,2.265,59.795,0.02
6/24/2021,17.81,16.3,19.405,13.43,2.06,16.24,0.335
6/25/2021,19.535,16.535,20.695,17.94,1.595,82.88,2.06
6/26/2021,20.76,18.85,21.345,18.94,1.81,87.95,0.18
6/27/2021,21.495,20.145,21.98,19.955,2.17,77.545,0.05
6/28/2021,21.785,20.605,22.935,20.345,2.38,56.14,0.01
6/29/2021,22.46,21.34,24.555,20.6,2.3,20.165,0.06
6/30/2021,22.375,21.435,24.12,20.86,2.27,9.29,0.95
7/1/2021,22.115,20.155,23.25,20.22,1.725,88.415,18.63
7/2/2021,19.185,16.85,21.085,17.74,0.87,99.51,20.27
7/3/2021,16.305,15.77,17.55,14.75,0.815,99.145,19.665
7/4/2021,16.9,15.385,18.985,13.985,1.375,92.625,1.66
7/5/2021,18.52,15.85,21.335,15.855,1.68,56.555,0.35
7/6/2021,21.935,19.46,22.77,20.18,1.56,84.275,2.515
7/7/2021,22.48,20.445,23.715,20.725,2.04,19.955,1.195
7/8/2021,21.22,19.68,22.665,19.965,1.095,89.93,2.13
7/9/2021,20.73,19.825,22.22,19.815,0.97,85.46,41.635
7/10/2021,19.99,17.555,21.075,18.415,1.405,91.65,6.97
7/11/2021,20.08,17.46,21.735,17.58,1.56,89.83,0.47
7/12/2021,20.035,17.34,21.81,19.25,1.09,97.425,7.555
7/13/2021,18.955,17.15,20.555,17.475,1.265,98.4,1.16
7/14/2021,21.795,18.73,22.865,20.655,1.55,78.995,1.425
7/15/2021,22.81,20.66,23.93,20.975,2.05,38.445,0.425
7/16/2021,23.265,21.45,23.79,21.805,1.845,39.19,0.94
7/17/2021,22.595,21.695,24.19,21.95,1.74,64.655,2.41
7/18/2021,22.975,21.7,24.025,22.06,1.485,82.92,6.825
7/19/2021,22.16,20.495,23.265,20.31,1.32,93.18,1.71
7/20/2021,22.925,20.085,24.85,20.11,1.085,22.755,0.62
7/21/2021,22.37,20.645,23.955,20.07,0.985,53.375,0.97
7/22/2021,20.83,19.035,23.45,16.41,1.72,37.155,0.19
7/23/2021,21.6,19.385,23.28,17.125,1.815,36.035,0.905
7/24/2021,20.845,19.325,23.005,17.15,1.77,12.125,0.375
7/25/2021,21.585,20.29,23.04,19.235,0.61,97.555,2.795
7/26/2021,22.995,21.18,25,20.16,1.475,63.305,2.23
7/27/2021,23.035,20.54,25.155,19.105,1.735,15.885,1.52
7/28/2021,20.425,18.715,22.72,17.245,1.68,51.01,1.09
7/29/2021,20.79,18.985,23.205,16.575,1.485,72.38,3.58
7/30/2021,21.62,18.92,23.8,18.3,2.135,23.375,3.365
7/31/2021,19.17,17.265,21.59,13.375,1.95,15.22,0
8/1/2021,19.81,17.99,22.15,14.825,1.615,67.14,0.07
8/2/2021,20.81,19.215,23.225,17.125,1.86,20.485,0.445
8/3/2021,20.6,18.845,22.275,17.86,1.015,99.415,0.615
8/4/2021,19.42,18.27,21.57,16.945,0.805,99.72,16.6
8/5/2021,20.715,19.62,22.005,19.935,0.905,98.52,9.135
8/6/2021,21.78,19.47,23.615,19.165,2.025,8.64,0.04
8/7/2021,22.47,20.44,23.99,19.385,1.575,85.67,0.025
8/8/2021,22.46,20.805,23.84,19.435,1.41,94.785,0.58
8/9/2021,21.77,20.705,23.015,20.38,1.235,90.73,3.395
8/10/2021,22.53,20.64,23.765,20.405,1.455,73.995,0.595
8/11/2021,23.76,22.535,24.575,22.075,1.745,43.23,0.34
8/12/2021,24.125,22.93,25.755,22.025,1.76,53.8,0.395
8/13/2021,24.75,23,26.81,22.215,1.825,38.245,0.44
8/14/2021,24.47,22.98,26.03,21.855,1.58,48.695,0.825
8/15/2021,22.865,21.135,24.43,16.64,1.875,41.765,0.19
8/16/2021,22.275,20.775,23.885,16.105,1.755,85.935,0
8/17/2021,22.61,21.345,24.01,17.135,1.775,87.035,0
8/18/2021,23.455,21.925,24.905,19.935,1.575,90.245,0.12
8/19/2021,24.08,22.665,25.255,22.975,1.015,97.29,7.34
8/20/2021,23.995,22.735,25.07,21.87,1.59,72.725,0.91
8/21/2021,24.455,22.27,24.96,21.6,1.785,63.99,0.48
8/22/2021,22.64,21.795,23.585,21.645,0.99,92.385,26.54
8/23/2021,23.015,21.91,24.495,21.55,1.48,66.585,3.995
8/24/2021,23.565,21.395,25.38,21.165,1.725,32.14,5.015
8/25/2021,24.185,21.92,26.83,20.58,1.615,6.465,0
8/26/2021,24.375,21.94,26.41,21.265,1.615,5.07,0.01
8/27/2021,24.595,21.965,26.445,21.81,1.58,32.095,0.475
8/28/2021,21.02,19.35,23.035,15.93,1.28,96.315,1.12
8/29/2021,20.64,19.305,23.785,17.29,0.99,91.68,0.925
8/30/2021,23.525,21.565,24.775,21.215,1.465,66.6,0.935
8/31/2021,23.45,21.685,24.83,19.1,1.405,95.885,0.295
9/1/2021,22.025,20.23,24.035,18.465,0.72,99.43,14.925
9/2/2021,20.73,17.51,23.53,16.965,1.235,75.41,61.585
9/3/2021,19.05,17.195,21.675,14.215,1.415,21.84,0
9/4/2021,19.84,17.58,22.24,15.805,1.49,2.485,0
9/5/2021,20.62,18.97,22.845,17.755,0.965,98.27,1.52
9/6/2021,21.675,19.98,23.145,19.125,1.34,50.2,2.615
9/7/2021,20.33,18.48,22.92,15.95,1.51,3.455,0
9/8/2021,22.095,19.81,24.06,18.34,1.415,20.38,0.13
9/9/2021,21.455,20.505,23.03,20.485,0.53,99.21,23.175
9/10/2021,20.215,18.38,22.245,16.575,1.545,21.715,5.54
9/11/2021,19.65,17.445,22.255,13.705,1.35,16.075,0
9/12/2021,21.255,20.225,22.925,18.35,1.025,40.755,0.01
9/13/2021,21.23,18.83,23.235,17.955,1.33,36.955,0.2
9/14/2021,19.91,18.775,22.425,16.695,1.225,51.23,0.065
9/15/2021,22.445,20.03,23.55,20.835,1.075,56.535,1.81
9/16/2021,20.465,19.11,21.68,19.06,0.77,98.215,5.56
9/17/2021,20.165,19.005,22.225,19,0.755,97.44,2.03
9/18/2021,20.91,18.83,22.88,18.655,1.115,72.895,0.855
9/19/2021,19.24,18.05,21.375,13.915,1.35,13.555,0.435
9/20/2021,18.495,17.655,20.67,12.59,1.26,5.915,0
9/21/2021,19.545,17.655,22.37,16.965,1.22,44.91,0.215
9/22/2021,21.74,20.205,23.125,19.57,1.025,84.125,0.245
9/23/2021,22.145,20.555,23.585,19.98,1.045,65.175,0.495
9/24/2021,21.38,19.625,22.895,19.755,0.795,98.175,6.31
9/25/2021,20.51,19.07,22.245,18.05,1.005,73.255,3.34
9/26/2021,19.64,17.98,21.56,15.205,1.17,24.095,6.82
9/27/2021,19.885,17.275,21.995,15.235,0.96,35.075,0.645
9/28/2021,20.425,17.61,21.72,18.325,0.655,85.7,9.245
9/29/2021,16.555,15.37,18.24,11.305,0.985,47.95,0.16
9/30/2021,14.925,13.745,17.055,10.39,0.89,70.7,0.22
10/1/2021,16.16,14.525,18.695,9.92,0.9,25.415,0
10/2/2021,17.915,16.01,20.745,12.73,0.98,41.8,0
10/3/2021,19.05,16.93,20.815,16.16,0.9,74.59,3.615
10/4/2021,17.045,16.245,17.945,15.775,0.48,98.83,30.205
10/5/2021,16.105,15.415,17.65,14.16,0.57,97.71,3.545
10/6/2021,16.85,15.885,18.795,12.59,0.89,44.825,0.005
10/7/2021,17.7,16.08,19.975,14.305,0.97,8.48,0
10/8/2021,17.565,16.03,20.025,15.365,0.975,18.99,0.045
10/9/2021,16.655,16.09,17.77,13.22,0.715,95.615,0.1
10/10/2021,17.1,16.565,17.95,14.955,0.42,99.775,0.25
10/11/2021,17.29,16.505,19.855,16.285,0.74,78.635,0.35
10/12/2021,17.295,16.12,19.995,15.39,0.79,52.045,0
10/13/2021,17.68,16.585,20.43,15.82,0.9,7.82,0.015
10/14/2021,18.67,16.42,20.875,16.29,0.83,22.46,0.065
10/15/2021,18.32,16.365,20.61,16.045,0.615,77.65,0.02
10/16/2021,20.06,17.64,21.555,17.815,0.735,86.04,2.295
10/17/2021,16.03,14.29,18.435,11.7,0.775,33.87,4.43
10/18/2021,13.54,12.045,15.555,8.8,0.66,48.58,0.095
10/19/2021,13.49,11.51,17.07,7.94,0.665,23.415,0.005
10/20/2021,16.64,14.515,19.77,11.99,0.665,30.235,0
10/21/2021,17.55,15.865,19.925,15.145,0.695,41.05,0
10/22/2021,17.79,15.255,19.8,15.165,0.61,63.015,0.1
10/23/2021,14.285,12.37,16.685,8.695,0.635,41.34,1.16
10/24/2021,12.515,10.46,15.05,5.48,0.585,19.775,0.25
10/25/2021,16.44,13.265,19.255,14.98,0.485,99.095,11.405
10/26/2021,15.955,13.815,17.965,14.805,0.25,99.165,40.865
10/27/2021,13,11.775,14.04,10.605,0.31,98.57,9.015
10/28/2021,11.53,11.015,12.655,8.205,0.325,98.165,0.235
10/29/2021,11.985,10.81,13.475,8.22,0.38,96.76,0.6
10/30/2021,15.235,12.955,17.47,14.205,0.325,96.9,25.02
10/31/2021,15.49,14.21,17.075,13.78,0.515,69.335,16.81
11/1/2021,13.42,12.095,15.065,8.61,0.525,8.87,0.015
11/2/2021,11.615,9.56,13.49,5.25,0.445,82.93,1.825
11/3/2021,10.07,9.44,11.355,3.955,0.5,27.82,0.17
11/4/2021,8.915,8.315,10.35,2.755,0.395,70.495,0.01
11/5/2021,9.385,8.89,10.435,2.79,0.415,41.56,0.02
11/6/2021,9.58,8.79,11.105,1.285,0.43,16.965,0
11/7/2021,10.185,8.31,12.555,4.14,0.43,62.005,0
11/8/2021,12.075,10.75,14.235,6.99,0.46,16.85,0.005
11/9/2021,12.68,10.665,16.215,10.605,0.505,3.095,0
11/10/2021,12.595,11.15,15.44,9.975,0.48,35.1,0.025
11/11/2021,11.305,10.59,13.155,3.665,0.425,81.88,0
11/12/2021,14.23,11.495,16.85,12.48,0.14,95.11,24.025
11/13/2021,11.81,7.845,14.695,8.485,0.4,13.645,2.485
11/14/2021,9.525,7.82,11.53,4.895,0.305,63.895,0.295
11/15/2021,9.115,7.555,11.515,5.38,0.265,61.345,4.605
11/16/2021,7.495,5.92,9.14,2.545,0.28,19.435,0.03
11/17/2021,8.025,6.26,12.755,3.1,0.295,45.295,0
11/18/2021,14.45,12.875,16.41,13.115,0.36,7.83,0.63
11/19/2021,8.3,6.275,13.565,4.27,0.28,55.5,4.225
11/20/2021,6.955,6.03,8.435,1.09,0.29,22.835,0
11/21/2021,11.345,8.665,12.825,8.32,0.235,98.05,0.75
11/22/2021,11.41,6.405,13.71,8.965,0.145,99.735,6.07
11/23/2021,4.92,1.955,6.625,0.135,0.265,68.795,0
11/24/2021,4.72,1.76,6.795,-0.315,0.24,8.75,0
11/25/2021,8.92,6.6,11.29,3.3,0.265,74.305,0
11/26/2021,7.87,4.47,9.87,5.53,0.11,99.75,4.395
11/27/2021,4.22,2.835,5.255,0.215,0.225,57.745,0.035
11/28/2021,4.24,2.68,5.5,0.06,0.17,96.68,0.3
11/29/2021,5.62,3.325,6.7,1.805,0.165,93.42,0.03
11/30/2021,3.82,2.12,5.89,-0.145,0.18,70.015,0.17
12/1/2021,7.1,4.79,8.66,2.365,0.2,75.495,0.01
12/2/2021,10.43,7.935,13.27,8.24,0.19,93.08,1.685
12/3/2021,6.045,4.065,10.44,1.015,0.215,42.74,0.065
12/4/2021,4.87,3.345,7.455,-1.58,0.175,87.605,0.01
12/5/2021,6.94,6.265,8.095,-0.23,0.24,68.99,0
12/6/2021,11.91,8.38,14.99,10.645,0.195,65.14,6.85
12/7/2021,6.08,5.455,7.6,0.17,0.255,67.265,0.175
12/8/2021,5.215,4.185,6.29,0.51,0.105,99.95,5.705
12/9/2021,3.76,2.63,4.78,-0.385,0.175,67.245,0.25
12/10/2021,6.575,2.635,9.495,2.385,0.13,99.175,0.03
12/11/2021,11.815,8.705,15.36,11.335,0.09,98.975,6.005
12/12/2021,8.215,6.64,14.875,1.935,0.235,43.215,3.715
12/13/2021,8.38,7.655,9.84,3.49,0.14,76.78,0
12/14/2021,7.985,6.36,9.335,2.01,0.22,22.235,0
12/15/2021,6.865,5.885,9.885,0.535,0.2,81.725,1.485
12/16/2021,11.54,10.53,12.505,10.06,0.14,99.63,1.02
12/17/2021,10.575,8.31,12.25,6.165,0.24,21.175,0
12/18/2021,6.865,5.61,8.655,2.92,0.105,98.955,5.19
12/19/2021,5.125,0.835,9.02,2.995,0.16,98.09,4.715
12/20/2021,2.115,0.45,5,-2.335,0.21,54.7,0.015
12/21/2021,6.25,4.995,7.79,0.92,0.2,91.37,0
12/22/2021,7.485,3.225,10.465,5.305,0.155,89.86,2.565
12/23/2021,1.44,0.595,3.085,-3.585,0.23,31.55,0.02
12/24/2021,0.985,-0.06,2.505,-2.93,0.1,99.315,1.43
12/25/2021,5.715,2.555,8.125,4.18,0.055,99.95,10.115
12/26/2021,4.975,3.495,6.675,2.75,0.14,90.005,1.62
12/27/2021,3.525,2.64,4.58,-0.435,0.12,96.535,0.435
12/28/2021,6.115,4.09,8.15,3.58,0.15,97.2,1.46
12/29/2021,6.14,4.58,6.755,2.46,0.125,99.345,1.065
12/30/2021,7.435,6.72,8.06,6.005,0.11,99.225,0.905
12/31/2021,7.475,6.87,8.75,6.865,0.14,91.54,0.68
1/1/2022,9.215,8.155,10.425,8.775,0.08,99.81,5.945
1/2/2022,7.82,4.46,9.535,6.75,0.12,99.95,6.335
1/3/2022,1.76,-0.36,4.09,-1.365,0.095,99.775,2.625
1/4/2022,0.37,-1.67,3.74,-4.275,0.23,21.595,0
1/5/2022,8.26,4.19,10.255,6.36,0.135,99.925,8.08
1/6/2022,5.28,3.22,8.475,1.345,0.18,67.595,0.045
1/7/2022,1.89,-0.675,3.36,-0.445,0.095,98.305,9.55
1/8/2022,-0.755,-2.88,1.44,-5.055,0.2,39.65,0.015
1/9/2022,5.935,1.75,8.26,2.93,0.2,92.985,2.385
1/10/2022,1.05,-1.31,5.25,-3.685,0.225,70.51,0.26
1/11/2022,-5.005,-7.53,-1.5,-7.525,0.165,58.135,0.07
1/12/2022,2.305,-5.705,6.28,-1.595,0.15,90.2,0
1/13/2022,5.545,4.245,7.23,1.63,0.185,85.42,0.01
1/14/2022,4.255,-2.945,6.705,2.05,0.085,99.845,1.45
1/15/2022,-5.83,-7.985,-3.75,-7.605,0.225,52.04,0
1/16/2022,-0.665,-4.855,3.88,-5.36,0.21,48.325,0.265
1/17/2022,6.32,3.365,9.935,3.875,0.18,87.83,28.075
1/18/2022,0.185,-1.7,2.63,-3.945,0.21,35.68,0.055
1/19/2022,3.35,-1.74,7.05,-0.48,0.185,77.485,0
1/20/2022,3.655,-0.905,6.74,0.885,0.11,98.915,5.895
1/21/2022,-2.63,-3.4,-1.48,-5.285,0.225,88.97,0.035
1/22/2022,-0.945,-1.97,0.25,-4.045,0.185,82.68,0.13
1/23/2022,1.29,-0.24,2.495,-3.195,0.25,72.03,0.085
1/24/2022,0.88,0.1,2.675,-3.015,0.225,54.72,0.575
1/25/2022,4.045,1.155,6.07,0.895,0.225,88.63,0.91
1/26/2022,-1.575,-3.705,0.605,-6.17,0.32,28.835,0
1/27/2022,-2.38,-4.97,0.865,-7.025,0.255,59.415,0
1/28/2022,2.035,1.445,2.78,-1.635,0.225,99.46,0.895
1/29/2022,-2.285,-6.785,2.095,-3.45,0.1,99.915,13.96
1/30/2022,-4.735,-7.065,-3.045,-7.79,0.29,40.325,0.01
1/31/2022,-1.855,-3.57,0.105,-8.19,0.305,60.1,0
2/1/2022,2.045,0,3.28,-1.795,0.25,95.675,0.03
2/2/2022,4.785,3.285,5.64,3.55,0.305,97.66,0.53
2/3/2022,6.17,5.08,7.44,5.915,0.3,99.565,3.735
2/4/2022,4.8,0.26,9.105,4.145,0.155,99.645,44.275
2/5/2022,-1.93,-3.92,0.035,-4.94,0.43,62.79,0.75
2/6/2022,-1.99,-4.635,1.93,-6.22,0.42,66.845,0
2/7/2022,4.855,2.27,6.255,2.575,0.4,98.595,8.56
2/8/2022,4.545,2.12,6.02,3.115,0.345,94.92,8.915
2/9/2022,2.43,0.585,4.495,-1.645,0.4,6.125,0
2/10/2022,5.3,3.72,7.84,3.765,0.44,46.12,0
2/11/2022,5.325,3.835,8.05,3.2,0.415,19.24,0
2/12/2022,7.545,5.03,10.045,4.585,0.44,34.58,0
2/13/2022,1.675,0.335,4.545,-0.88,0.16,99.495,3.5
2/14/2022,-3.07,-4.995,0.17,-5.98,0.365,75.9,1.895
2/15/2022,-3.655,-5.78,-1.19,-8.28,0.43,30.275,0
2/16/2022,2.35,-1.34,6.39,-2.185,0.485,74.56,0
2/17/2022,8.145,6.59,9.94,7.095,0.48,95.42,0.46
2/18/2022,5.93,-1.05,13.15,2.59,0.495,60.07,16.19
2/19/2022,0.4,-2.435,3.79,-4.31,0.6,56.16,1.015
2/20/2022,-1.25,-3.9,3.25,-5.705,0.505,35.57,0
2/21/2022,4.95,3.095,8.22,2.23,0.645,27.815,0
2/22/2022,6.225,4.255,10.785,5.84,0.395,96.24,14.4
2/23/2022,7.835,1.215,11.565,6.085,0.475,83.98,1.65
2/24/2022,-0.47,-1.19,0.91,-5.72,0.455,96.66,0.09
2/25/2022,1.44,-1.535,2.765,-0.76,0.29,99.33,24.09
2/26/2022,-1.225,-2.935,0.71,-4.74,0.655,39.215,0.06
2/27/2022,1.735,-0.52,3.895,-2.705,0.655,26.155,0.055
2/28/2022,-2.295,-3.995,-0.995,-6.86,0.715,27.215,0
3/1/2022,1.565,-1.81,5.505,-4.22,0.53,92.795,1.235
3/2/2022,4.3,2.95,6.05,0.565,0.65,23.76,0.79
3/3/2022,2.075,-3.035,4.47,-2.28,0.725,40.58,3.12
3/4/2022,-1.365,-3.835,1.53,-6.485,0.58,13.15,0
3/5/2022,2.245,0.44,4.565,-3.785,0.59,77.415,0.02
3/6/2022,7.56,4.19,9.8,6.98,0.465,94.75,1.88
3/7/2022,8.79,6.79,10.615,7.49,0.51,99.51,3.84
3/8/2022,4.58,3.175,8.91,-1.23,1.035,23.66,0.105
