Date,Time,Date_Time,Sampling _Site,Sample_Location,Chlorophyll_a_ugl_replicate_1,Chlorophyll_a_ugl_replicate_2,Chlorophyll_a_ugl_replicate_3,Phycocyanin_ugl_replicate_1,Phycocyanin_ugl_replicate_2,Phycocyanin_ugl_replicate_3,Phycocyanin_to_chlorphyll_ratio_1,Phycocyanin_to_chlorphyll_ratio_2,Phycocyanin_to_chlorphyll_ratio_3,Sample_depth_feet,Comments_notes,Was_a_DOH_toxin_sample_collected,Currently_under_advisory,Are_advisory_signs_posted,Weather,Which_sections_of_the_pond_have_a_bloom,Are_people_using_the_lake_recreationally,Evidence_of_dead_fish_animals,Is_the_bloom_near_a_boat_ramp,Extent_of_waterbody_covered_by_bloom,Water_temperature_c,pH,ORP_mv,Specific_conductivity_uS-cm,Dissolved_oxygen_mg-l,Turbidity_NTU,iNaturalist_link,x coordinate,y coordinate
8/19/2025,11:27:00 AM,8/19/25 11:27 AM,Fenner_Pond,Shore,0.91,1.18,1.19,1.50,7.25,5.00,1.64,6.14,4.20,0.1,,,No,No,Overcast,,No,No,No,No bloom,,,,,,,,-71.41945928,41.77048368
8/19/2025,11:45:00 AM,8/19/25 11:45 AM,Mashapaug_Pond,Shore,0.50,0.53,0.48,6.75,7.00,7.00,13.50,13.20,14.58,0.1,,,No,No,Sunny,,No,No,Yes,No bloom,,,,,,,,-71.43489686,41.79414117
8/19/2025,11:58:00 AM,8/19/25 11:58 AM,Spectacle_Pond,Shore,1.13,1.25,1.24,38.33,39.33,36.35,32.63,31.46,29.31,0.1,,,No,No,Sunny,,No,No,No,No bloom,,,,,,,,-71.4416509,41.78908406
8/19/2025,12:16:00 PM,8/19/25 12:16 PM,Tongue_Pond,Shore,2.20,5.63,2.18,1.75,2.00,1.50,0.70,0.35,0.68,0.1,,,No,No,Sunny,,No,No,No,No bloom,,,,,,,,-71.44292996,41.79813569
8/20/2025,10:12:00 AM,8/20/25 10:12 AM,Roosevelt_Lake,Center,0.81,0.92,0.98,5.00,5.00,13.72,6.17,5.43,14.00,0.1,,,,,Overcast,,,,,,23.5,7.24,187.0,495.9,5.95,1.72,,-71.41709592,41.78271699
8/20/2025,10:33:00 AM,8/20/25 10:33 AM,Polo_Lake,Center,6.52,6.09,6.16,4.75,4.50,4.75,0.72,0.73,0.77,0.1,,,,,Overcast,,Yes,No,,No bloom,23.5,7.40,194.0,464.0,6.74,7.42,,-71.41543295,41.78684498
8/20/2025,10:41:00 AM,8/20/25 10:41 AM,Willow_Lake,Center,3.25,4.33,3.18,3.25,6.00,4.50,1.00,1.80,1.41,0.1,,,Yes,,Overcast,,Yes,No,,No bloom,23.2,7.51,153.8,448.1,7.36,4.46,,-71.41466047,41.78475702
8/20/2025,10:01:00 AM,8/20/25 10:01 AM,Pleasure_Lake,Center,5.42,5.36,4.64,14.22,15.22,13.48,2.62,2.83,2.90,0.1,,,Yes,,Overcast,,Yes,No,,No bloom,23.8,7.42,127.9,483.6,6.61,7.56,,-71.41094293,41.78498102
8/20/2025,11:02:00 AM,8/20/25 11:02 AM,Cunliff_Lake,Center,2.58,2.27,2.54,50.74,51.76,44.80,21.99,22.80,17.63,0.1,,,Yes,,Overcast,,No,No,,No bloom,24.4,7.68,153.9,502.0,7.26,13.26,,-71.41206946,41.78013285
8/20/2025,11:14:00 AM,8/20/25 11:14 AM,Elm_Lake,Center,2.02,1.87,1.78,58.23,55.00,47.54,28.82,29.41,26.70,0.1,,,Yes,,Overcast,,Yes,No,,No bloom,24.3,7.57,148.2,502.0,6.13,11.18,,-71.41211237,41.77466023
8/20/2025,11:30:00 AM,8/20/25 11:30 AM,Edgewood_Lake,Center,4.17,3.85,3.67,41.57,43.06,55.00,9.96,11.18,14.98,0.1,,,Yes,,Overcast,,No,No,,No bloom,24.1,7.52,167.1,490.9,7.02,10.32,,-71.40521373,41.78270899
8/13/2025,12:13:00 PM,8/13/25 12:13 PM,Roosevelt_Lake,Shore,2.18,2.00,2.36,3.25,3.75,2.75,1.49,1.80,1.16,0.1,,,Yes,Yes,Overcast,,Yes,No,No,No bloom,,,,,,,,-71.41593183,41.78434635
8/25/2025,9:38:00 AM,8/25/25 9:38 AM,Roosevelt_Lake,Shore,1.05,0.94,0.88,0.10,0.10,0.10,0.09,0.10,0.11,0.1,,,Yes,Yes,Partly_Cloudy,,Yes,No,No,No bloom,,,,,,,,-71.41591786,41.78433923
8/25/2025,9:51:00 AM,8/25/25 9:51 AM,Polo_Lake,Shore,5.58,3.94,4.84,3.75,3.00,3.50,0.67,0.76,0.72,0.1,,,Yes,Yes,Partly_Cloudy,,Yes,No,No,No bloom,,,,,,,,-71.41528832,41.78616948
8/25/2025,10:03:00 AM,8/25/25 10:03 AM,Cunliff_Lake,Shore,11.37,12.84,12.76,1149.00,1162.97,1130.13,101.08,90.57,88.56,0.1,,,Yes,Yes,Partly_Cloudy,South,Yes,No,Yes,Isolated to small sections,,,,,,,,-71.41402972,41.77731516
8/25/2025,10:17:00 AM,8/25/25 10:17 AM,Deep_Spring_Lake,Shore,1.64,1.56,1.63,20.44,16.96,21.68,12.46,10.87,13.30,0.1,,,Yes,No,Sunny,,No,No,No,No bloom,,,,,,,,-71.41476979,41.77787446
8/25/2025,10:32:00 AM,8/25/25 10:32 AM,Fenner_Pond,Shore,0.84,1.51,0.87,1.25,0.77,1.00,1.48,0.60,1.14,0.1,,,No,No,Sunny,,No,No,No,No bloom,,,,,,,,-71.42025526,41.76991054
8/25/2025,10:53:00 AM,8/25/25 10:53 AM,Mashapaug_Pond,Shore,2.74,2.68,2.39,9.50,11.24,6.50,3.46,4.19,2.71,0.1,,,No,Yes,Sunny,,Yes,No,Yes,Isolated to small sections,,,,,,,https://www.inaturalist.org/observations?on=2025-08-25&user_id=ipeterson_10&verifiable=any,-71.435498,41.79304474
8/25/2025,11:09:00 AM,8/25/25 11:09 AM,Spectacle_Pond,Shore,0.73,0.71,0.60,7.75,8.75,14.22,10.61,12.32,23.70,0.1,,,No,No,Sunny,,Yes,No,No,No bloom,,,,,,,,-71.44162707,41.78870183
8/25/2025,11:23:00 AM,8/25/25 11:23 AM,Tongue_Pond,Shore,1.18,1.11,1.24,0.10,0.10,0.10,0.08,0.09,0.08,0.1,,,No,No,Sunny,,Yes,No,No,No bloom,,,,,,,,-71.44224809,41.79812394
8/27/2025,11:27:00 AM,8/27/25 11:27 AM,Roosevelt_Lake,Center,0.54,0.48,0.47,1.25,0.55,0.55,2.31,1.14,1.17,0.1,,,Yes,,Sunny,,Yes,No,No,No bloom,23.2,7.83,164.1,501.0,9.90,2.90,,-71.41696538,41.78280499
8/27/2025,11:44:00 AM,8/27/25 11:44 AM,Polo_Lake,Center,2.29,1.19,2.06,6.75,7.00,3.75,2.94,3.64,1.82,0.1,,,Yes,,Sunny,,Yes,No,No,No bloom,24.7,8.13,98.0,452.3,9.07,7.90,,-71.415365,41.78683431
8/27/2025,11:52:00 AM,8/27/25 11:52 AM,Willow_Lake,Center,1.15,1.20,1.13,2.75,3.50,3.25,2.39,2.91,2.87,0.1,,,Yes,,Sunny,,Yes,No,No,No bloom,23.9,8.22,114.2,481.1,8.91,3.20,,-71.41472127,41.78471168
8/27/2025,12:01:00 PM,8/27/25 12:01 PM,Pleasure_Lake,Center,1.45,1.48,1.32,19.69,17.45,21.93,13.57,11.79,16.61,0.1,,,Yes,,Sunny,,Yes,No,Yes,No bloom,24.2,8.27,116.0,477.3,9.22,9.20,,-71.41108598,41.78502368
8/27/2025,12:12:00 PM,8/27/25 12:12 PM,Edgewood_Lake,Center,1.56,1.51,1.70,35.11,25.66,33.61,22.50,16.99,19.77,0.1,,,Yes,,Sunny,,No,No,No,Isolated to small sections,24.6,8.20,122.2,484.5,9.23,12.54,,-71.40534606,41.78275699
8/27/2025,12:31:00 PM,8/27/25 12:31 PM,Elm_Lake,Center,1.67,1.60,1.56,38.09,43.06,38.34,22.80,26.91,24.57,0.1,,,Yes,,Sunny,,No,No,No,Isolated to small sections,24,8.99,88.7,493.9,12.20,15.45,,-71.41184057,41.7746709
8/27/2025,12:44:00 PM,8/27/25 12:44 PM,Cunliff_Lake,Center,1.52,1.53,1.59,33.86,47.79,38.31,22.27,31.23,34.37,0.1,,,Yes,,"Sunny,Partly_Cloudy",,No,No,Yes,Isolated to small sections,25,8.63,114.8,496.3,10.04,12.98,,-71.41192998,41.78011685
9/2/2025,2:07:00 PM,9/2/25 2:07 PM,Roosevelt_Lake,Shore,0.41,0.70,0.60,0.10,1.25,0.10,0.24,1.78,0.16,0.1,,,Yes,Yes,Partly_Cloudy,,No,No,No,No bloom,,,,,,,,-71.41559964,41.78456936
9/2/2025,2:14:00 PM,9/2/25 2:14 PM,Polo_Lake,Shore,2.10,2.04,2.25,2.50,2.50,2.50,1.19,1.22,1.11,0.1,,,Yes,Yes,Partly_Cloudy,,Yes,No,No,No bloom,,,,,,,,-71.41527517,41.78610371
9/2/2025,2:34:00 PM,9/2/25 2:34 PM,Cunliff_Lake,Shore,1.25,1.27,1.27,46.04,54.00,47.04,36.83,42.51,37.03,0.1,,,Yes,Yes,Partly_Cloudy,,No,No,Yes,No bloom,,,,,,,,-71.41408031,41.77722208
9/2/2025,2:41:00 PM,9/2/25 2:41 PM,Deep_Spring_Lake,Shore,0.94,0.86,0.96,12.73,11.98,7.75,13.54,13.93,8.07,0.1,,,Yes,No,Partly_Cloudy,,No,No,No,No bloom,,,,,,,,-71.41471978,41.77774324
9/2/2025,3:00:00 PM,9/2/25 3:00 PM,Fenner_Pond,Shore,0.60,0.61,0.67,0.32,0.55,0.10,0.53,0.90,0.14,0.1,,,No,No,Partly_Cloudy,,No,No,No,No bloom,,,,,,,,-71.42022548,41.76997861
9/2/2025,3:23:00 PM,9/2/25 3:23 PM,Mashapaug_Pond,Shore,1.27,1.32,1.19,8.00,7.75,10.00,6.29,5.87,8.40,0.1,,,No,Yes,Partly_Cloudy,,No,No,Yes,No bloom,,,,,,,,-71.43510893,41.79392496
9/2/2025,3:42:00 PM,9/2/25 3:42 PM,Spectacle_Pond,Shore,0.99,0.90,0.86,6.25,9.25,3.50,6.31,10.27,4.06,0.1,,,No,No,Partly_Cloudy,,No,No,No,No bloom,,,,,,,,-71.441625,41.78852187
9/2/2025,3:54:00 PM,9/2/25 3:54 PM,Tongue_Pond,Shore,1.62,1.64,1.61,0.10,0.10,0.10,0.06,0.06,0.06,0.1,,,No,No,Partly_Cloudy,,No,No,No,No bloom,,,,,,,,-71.44224989,41.79800468
9/5/2025,11:20:00 AM,9/5/25 11:20 AM,Roosevelt_Lake,Center,1.06,0.96,0.95,2.75,2.25,3.00,2.59,2.38,3.15,0.1,,,Yes,,Overcast,,Yes,No,No,No bloom,22.8,7.76,130.1,469.0,7.83,2.48,,-71.41710396,41.78280099
9/5/2025,11:41:00 AM,9/5/25 11:41 AM,Polo_Lake,Center,3.23,3.17,2.80,3.25,3.50,4.50,1.00,1.10,1.60,0.1,,,Yes,,Overcast,,Yes,No,No,No bloom,23.9,7.94,119.7,432.9,8.74,5.36,,-71.41525056,41.78694898
9/5/2025,11:51:00 AM,9/5/25 11:51 AM,Willow_Lake,Center,4.02,3.65,3.49,4.75,4.00,6.25,1.18,1.09,1.79,0.1,,,Yes,,Partly_Cloudy,,Yes,No,No,No bloom,23.1,7.94,124.1,455.2,8.46,3.88,,-71.41468193,41.78467702
9/5/2025,11:58:00 AM,9/5/25 11:58 AM,Pleasure_Lake,Center,2.25,2.03,1.83,28.14,20.93,30.88,12.50,10.31,16.87,0.1,,,Yes,,Partly_Cloudy,,No,No,Yes,No bloom,23.4,8.02,138.0,462.2,6.60,3.95,,-71.41176369,41.78489302
9/5/2025,12:14:00 PM,9/5/25 12:14 PM,Edgewood_Lake,Center,1.89,1.50,1.98,27.90,28.64,29.64,14.76,15.48,14.96,0.1,,,Yes,,Partly_Cloudy,,No,No,No,No bloom,23.6,7.97,156.7,467.8,5.31,6.02,,-71.40514936,41.78245298
9/5/2025,12:37:00 PM,9/5/25 12:37 PM,Elm_Lake,Center,1.68,1.64,1.75,62.45,60.22,51.02,37.17,36.71,29.15,0.1,,,Yes,,Partly_Cloudy,,Yes,No,No,No bloom,23.4,8.68,96.4,484.3,10.23,12.66,,-71.41176478,41.77455527
9/5/2025,12:49:00 PM,9/5/25 12:49 PM,Cunliff_Lake,Center,1.81,1.68,2.10,32.37,37.34,49.77,17.88,22.22,23.70,0.1,,,Yes,,Partly_Cloudy,,No,No,Yes,No bloom,23.9,8.11,124.6,483.6,8.25,10.46,,-71.41184415,41.78024486
9/9/2025,9:40:00 AM,9/9/25 9:40 AM,Roosevelt_Lake,Shore,0.63,0.64,0.65,2.25,4.50,1.75,3.57,7.03,2.69,0.1,,,Yes,Yes,Sunny,,Yes,No,No,No bloom,,,,,,,,-71.41583791,41.78444784
9/9/2025,9:48:00 AM,9/9/25 9:48 AM,Polo_Lake,Shore,2.24,2.22,2.30,2.25,2.00,4.00,1.00,0.90,1.73,0.1,,,Yes,Yes,Sunny,,Yes,No,No,No bloom,,,,,,,,-71.41537674,41.78619679
9/9/2025,10:01:00 AM,9/9/25 10:01 AM,Cunliff_Lake,Shore,1.85,1.97,2.04,53.50,58.72,87.81,28.91,29.80,43.04,0.1,,,Yes,Yes,Sunny,South,Yes,No,Yes,Isolated to small sections,,,,,,,,-71.41402017,41.77731032
9/9/2025,10:08:00 AM,9/9/25 10:08 AM,Deep_Spring_Lake,Shore,1.73,1.81,1.88,10.99,14.22,18.45,6.35,7.85,9.81,0.1,,,Yes,No,Sunny,,Yes,No,Yes,No bloom,,,,,,,,-71.4148091,41.77774468
9/9/2025,10:22:00 AM,9/9/25 10:22 AM,Fenner_Pond,Shore,0.88,0.71,0.81,1.75,1.50,1.50,1.98,2.11,1.85,0.1,,,No,No,Sunny,,No,No,No,No bloom,,,,,,,,-71.42029816,41.76991162
9/9/2025,10:45:00 AM,9/9/25 10:45 AM,Mashapaug_Pond,Shore,0.62,0.65,0.73,16.21,13.97,16.46,26.14,21.49,22.54,0.1,,,No,Yes,Sunny,,No,No,Yes,No bloom,,,,,,,,-71.43561536,41.79313227
9/9/2025,11:01:00 AM,9/9/25 11:01 AM,Spectacle_Pond,Shore,0.75,0.82,0.89,6.23,9.75,10.99,8.33,11.89,12.34,0.1,,,No,No,"Sunny,Windy",,No,No,No,No bloom,,,,,,,,-71.44155995,41.7883634
9/9/2025,11:15:00 AM,9/9/25 11:15 AM,Tongue_Pond,Shore,2.17,2.16,2.08,1.50,3.25,1.50,0.69,1.50,0.72,0.1,,,No,No,"Sunny,Windy",,No,No,No,No bloom,,,,,,,,-71.4437086,41.79878603
9/10/2025,9:55:00 AM,9/10/25 9:55 AM,Roosevelt_Lake,Center,0.82,0.66,0.80,12.98,11.98,11.49,15.18,18.15,14.36,0.1,,,Yes,No,"Windy,Overcast",,Yes,No,No,No bloom,20.5,7.67,143.7,484.6,7.46,3.81,,-71.41694571,41.78278099
9/10/2025,10:13:00 AM,9/10/25 10:13 AM,Polo_Lake,Center,3.68,3.46,3.20,6.00,7.00,5.50,1.65,2.02,1.71,0.1,,,Yes,No,"Windy,Overcast",,No,No,No,No bloom,20.8,7.60,109.5,407.6,8.16,5.79,,-71.41528274,41.78694898
9/10/2025,10:55:00 AM,9/10/25 10:55 AM,Willow_Lake,Center,2.06,1.90,1.82,5.25,9.50,8.25,2.54,5.00,4.53,0.1,,,Yes,No,"Windy,Overcast",,No,No,No,No bloom,20.4,7.77,131.3,382.5,8.81,2.59,,-71.41470339,41.78474102
9/10/2025,11:03:00 AM,9/10/25 11:03 AM,Pleasure_Lake,Center,2.59,2.92,2.18,10.24,9.75,18.70,3.95,3.33,6.63,0.1,,,Yes,No,"Windy,Overcast",,Yes,No,No,No bloom,20.9,7.61,137.6,441.1,7.60,5.69,,-71.41238059,41.78486902
9/10/2025,11:14:00 AM,9/10/25 11:14 AM,Cunliff_Lake,Center,1.81,1.67,1.66,15.22,19.19,21.68,8.40,11.49,13.06,0.1,,,Yes,No,Overcast,,Yes,No,No,No bloom,21.1,7.38,142.8,478.9,8.83,6.65,,-71.41177978,41.78010085
9/10/2025,11:23:00 AM,9/10/25 11:23 AM,Elm_Lake,Center,1.49,1.57,1.50,33.61,37.59,37.84,22.55,23.94,25.22,0.1,,,Yes,No,"Windy,Overcast",,No,No,No,No bloom,21.5,7.48,141.5,478.3,6.81,6.42,,-71.41180124,41.77458822
9/10/2025,11:44:00 AM,9/10/25 11:44 AM,Edgewood_Lake,Center,1.27,1.31,1.25,12.73,8.00,6.25,9.29,6.10,5.00,0.1,,,Yes,No,"Windy,Overcast",,No,No,No,Isolated to small sections,20.9,7.13,133.6,453.0,2.83,3.35,,-71.40536394,41.78290099
9/16/2025,11:18:00 AM,9/16/25 11:18 AM,Fenner_Pond,Shore,0.79,0.78,0.84,3.75,3.00,4.25,4.74,3.84,5.05,0.1,,,No,No,"Sunny,Windy",,No,No,No,No bloom,,,,,,,,-71.42029271,41.76989619
9/16/2025,1:49:00 PM,9/16/25 1:49 PM,Spectacle_Pond,Shore,0.68,0.76,0.70,15.22,20.93,17.45,22.38,27.53,24.92,0.1,,,No,No,"Sunny,Windy",,No,No,No,No bloom,,,,,,,,-71.44157266,41.78847001
9/16/2025,2:19:00 PM,9/16/25 2:19 PM,Tongue_Pond,Shore,1.60,1.71,1.49,2.00,2.75,1.75,1.25,1.60,1.17,0.1,,,No,No,"Sunny,Windy",,No,No,No,No bloom,,,,,,,,-71.44226942,41.79800781
9/16/2025,11:40:00 AM,9/16/25 11:40 AM,Mashapaug_Pond,Shore,0.77,0.86,0.72,28.14,33.61,26.65,36.54,39.08,37.01,0.1,,,No,No,"Sunny,Windy",,No,No,Yes,Isolated to small sections,,,,,,,,-71.43556907,41.79316726
9/16/2025,10:10:00 AM,9/16/25 10:10 AM,Roosevelt_Lake,Shore,0.60,0.56,0.61,2.50,3.50,4.00,4.16,6.25,6.55,0.1,,,Yes,Yes,Sunny,,Yes,No,No,No bloom,,,,,,,,-71.41592628,41.78434001
9/16/2025,10:26:00 AM,9/16/25 10:26 AM,Polo_Lake,Shore,2.53,2.41,2.63,5.00,5.00,4.25,1.97,2.07,1.61,0.1,,,Yes,No,Sunny,,Yes,No,No,No bloom,,,,,,,,-71.41547635,41.78622188
9/16/2025,10:42:00 AM,9/16/25 10:42 AM,Cunliff_Lake,Shore,5.22,5.48,5.50,546.39,593.66,562.56,104.67,108.33,102.28,0.1,,,Yes,Yes,Sunny,South,Yes,No,Yes,Less than 50%,,,,,,,,-71.41408604,41.7773622
9/16/2025,10:50:00 AM,9/16/25 10:50 AM,Deep_Spring_Lake,Shore,1.58,1.90,1.87,19.69,13.46,19.19,12.46,7.09,10.26,0.1,,,Yes,Yes,Sunny,,No,No,No,No bloom,,,,,,,,-71.41479913,41.77761285
9/19/2025,11:23:00 AM,9/19/25 11:23 AM,Roosevelt_Lake,Center,0.73,0.70,0.70,14.97,12.98,9.50,20.50,18.54,13.57,0.1,"Bloom observed on our way to Roosevelt, but not at the center.",,Yes,Yes,Sunny,,No,No,No,Isolated to small sections,21.1,7.88,143.5,381.5,7.16,7.66,,-71.41690175,41.78280855
9/19/2025,11:39:00 AM,9/19/25 11:39 AM,Polo_Lake,Center,1.65,1.74,1.79,4.25,5.00,10.49,2.57,2.87,5.60,0.1,,,Yes,Yes,Sunny,,No,No,No,No bloom,22.5,7.68,160.8,403.8,7.91,5.50,,-71.41557325,41.78662951
9/19/2025,11:48:00 AM,9/19/25 11:48 AM,Willow_Lake,Center,1.45,1.32,1.32,11.24,9.50,8.00,7.75,7.19,6.06,0.1,Bloom under bridge,,Yes,Yes,Sunny,,No,No,No,Isolated to small sections,21.9,7.77,135.0,423.7,8.72,6.17,,-71.41466705,41.78475032
9/19/2025,11:57:00 AM,9/19/25 11:57 AM,Pleasure_Lake,Center,1.31,1.20,1.08,8.25,3.25,3.25,6.29,2.70,3.00,0.1,Bloom observed across boathouse in cove (this sample out of bloom).,,Yes,Yes,Sunny,,No,No,No,Less than 50%,23.1,7.65,133.2,454.0,8.46,4.62,,-71.41128326,41.78497747
9/19/2025,12:18:00 PM,9/19/25 12:18 PM,Edgewood_Lake,Center,0.98,0.92,0.95,8.75,8.50,5.25,8.92,9.23,5.52,0.1,Bloom further downstream ,,Yes,Yes,Sunny,,No,No,No,Isolated to small sections,23,7.12,151.3,444.7,4.14,2.90,,-71.40523979,41.78290417
9/19/2025,12:37:00 PM,9/19/25 12:37 PM,Cunliff_Lake,Center,0.58,0.67,0.71,1.00,1.25,2.50,1.72,1.86,3.52,0.1,,,Yes,Yes,"Sunny,Windy",,No,No,No,No bloom,22.8,7.26,155.3,474.1,5.30,4.07,,-71.4119142,41.78041205
9/19/2025,12:47:00 PM,9/19/25 12:47 PM,Elm_Lake,Center,0.92,0.82,0.86,5.00,5.25,2.50,5.43,6.40,2.90,0.1,,,Yes,Yes,"Sunny,Windy",,No,No,No,No bloom,23.1,7.32,143.2,474.7,5.70,3.45,,-71.41198559,41.77474862
9/19/2025,1:10:00 PM,9/19/25 1:10 PM,Pleasure_Lake,Center,5.09,6.56,5.06,490.15,718.08,490.40,96.29,109.46,96.91,0.1,Heavy bloom across the boat house in Pleasure Lake - sampled in bloom directly. ProDSS data not taken. ,,Yes,Yes,Sunny,"North,North_East,North_West",No,No,No,Less than 50%,,,,,,,,-71.41298664,41.78520135
9/22/2025,10:37:00 AM,9/22/25 10:37 AM,Roosevelt_Lake,Shore,1.43,1.57,1.23,111.19,102.73,91.54,77.75,65.43,74.42,0.1,,,Yes,Yes,Partly_Cloudy,North,Yes,No,No,Isolated to small sections,,,,,,,,-71.41585374,41.7843837
9/22/2025,10:50:00 AM,9/22/25 10:50 AM,Polo_Lake,Shore,1.41,1.39,1.76,5.25,1.25,1.00,3.72,0.89,0.56,0.1,,,Yes,No,Partly_Cloudy,,Yes,No,No,No bloom,,,,,,,,-71.41542672,41.78620322
9/22/2025,11:05:00 AM,9/22/25 11:05 AM,Cunliff_Lake,Shore,10.20,8.67,8.97,1261.25,1072.90,1129.13,123.65,123.74,125.87,0.1,,,Yes,Yes,Partly_Cloudy,South,Yes,No,Yes,Less than 50%,,,,,,,,-71.41399279,41.77727175
9/22/2025,11:15:00 AM,9/22/25 11:15 AM,Deep_Spring_Lake,Shore,1.06,1.27,1.21,11.49,14.22,7.75,10.83,11.19,6.40,0.1,,,Yes,No,Partly_Cloudy,,No,No,No,No bloom,,,,,,,,-71.41487253,41.77748461
9/22/2025,11:30:00 AM,9/22/25 11:30 AM,Fenner_Pond,Shore,0.58,0.47,0.53,0.32,0.32,2.25,0.55,0.68,4.24,0.1,,,No,No,Partly_Cloudy,,Yes,No,No,No bloom,,,,,,,,-71.42019958,41.76994273
9/22/2025,11:55:00 AM,9/22/25 11:55 AM,Mashapaug_Pond,Shore,0.00,0.00,0.00,2.75,3.00,3.50,,,,0.1,,,No,No,Partly_Cloudy,,Yes,No,Yes,No bloom,,,,,,,,-71.43557491,41.7931074
9/22/2025,12:05:00 PM,9/22/25 12:05 PM,Spectacle_Pond,Shore,0.56,0.52,0.50,24.66,22.92,29.14,44.03,44.07,58.28,0.1,,,No,No,Partly_Cloudy,East,Yes,No,No,Isolated to small sections,,,,,,,,-71.44160949,41.78841592
9/22/2025,12:35:00 PM,9/22/25 12:35 PM,Tongue_Pond,Shore,1.42,1.99,1.69,0.10,0.32,0.10,0.07,0.16,0.75,0.1,,,No,No,Partly_Cloudy,,Yes,No,No,No bloom,,,,,,,,-71.44226056,41.79790829
9/26/2025,1:20:00 PM,9/26/25 1:20 PM,Roosevelt_Lake,Center,0.39,0.46,0.82,14.22,17.45,28.39,36.46,37.93,34.62,0.1,,,Yes,,Sunny,,Yes,No,No,No bloom,22.1,7.33,111.3,430.0,7.54,5.44,,-71.41681875,41.78286366
9/26/2025,1:35:00 PM,9/26/25 1:35 PM,Polo_Lake,Center,0.41,0.46,0.46,5.50,5.00,5.00,13.41,10.86,10.86,0.1,,,Yes,,Sunny,,Yes,No,No,No bloom,23,7.41,163.4,317.0,6.47,4.51,,-71.41526307,41.78692231
9/26/2025,1:45:00 PM,9/26/25 1:45 PM,Willow_Lake,Center,0.53,0.63,0.60,11.98,13.72,23.92,22.60,21.77,39.86,0.1,,,Yes,,Partly_Cloudy,,Yes,No,No,No bloom,22.1,7.28,137.6,387.1,6.87,7.70,,-71.41478743,41.78480502
9/26/2025,1:50:00 PM,9/26/25 1:50 PM,Pleasure_Lake,Center,0.65,0.59,0.57,11.74,16.71,12.48,18.06,28.32,21.89,0.1,,,Yes,,Partly_Cloudy,,No,No,Yes,No bloom,23,7.16,157.5,336.9,6.02,6.31,,-71.41114984,41.78500378
9/26/2025,2:05:00 PM,9/26/25 2:05 PM,Edgewood_Lake,Center,3.47,0.73,1.14,24.66,24.91,24.91,7.10,34.12,21.85,0.1,,,Yes,,Partly_Cloudy,,No,Yes,No,Between 50-75%,22.9,7.05,150.0,344.4,5.02,2.60,,-71.40514578,41.78262898
9/26/2025,2:30:00 PM,9/26/25 2:30 PM,Elm_Lake,Center,1.45,1.42,1.10,10.00,12.23,24.41,6.89,8.61,22.10,0.1,,,Yes,,Partly_Cloudy,,No,No,No,No bloom,23.2,7.68,139.2,424.7,8.30,3.40,,-71.41204014,41.77462241
9/26/2025,2:40:00 PM,9/26/25 2:40 PM,Cunliff_Lake,Center,1.26,1.80,2.16,4.75,9.50,18.70,3.76,5.27,8.65,0.1,,,Yes,,Partly_Cloudy,,No,No,Yes,No bloom,23.1,7.91,124.6,424.8,9.30,5.15,,-71.41204085,41.7803462
10/2/2025,8:40:00 AM,10/2/25 8:40 AM,Roosevelt_Lake,Shore,1.10,1.02,0.90,15.71,19.69,17.20,14.28,19.30,19.11,0.1,,,Yes,Yes,Sunny,,Yes,No,No,No bloom,,,,,,,,-71.41578151,41.78451407
10/2/2025,9:17:00 AM,10/2/25 9:17 AM,Cunliff_Lake,Shore,2.33,2.43,2.86,0.32,3.50,1.75,0.13,1.44,0.61,0.1,,,Yes,Yes,Sunny,,Yes,No,Yes,No bloom,,,,,,,,-71.41406001,41.77734679
10/2/2025,9:26:00 AM,10/2/25 9:26 AM,Deep_Spring_Lake,Shore,1.34,1.45,1.32,27.15,35.60,26.40,20.26,24.55,20.00,0.1,,,Yes,No,Sunny,,Yes,No,No,No bloom,,,,,,,,-71.41479696,41.7776411
10/2/2025,9:45:00 AM,10/2/25 9:45 AM,Fenner_Pond,Shore,1.11,1.30,1.16,1.00,3.75,2.75,0.90,2.88,2.37,0.1,,,No,No,Sunny,,Yes,No,No,No bloom,,,,,,,,-71.42018437,41.77001134
10/2/2025,10:11:00 AM,10/2/25 10:11 AM,Mashapaug_Pond,Shore,0.42,0.53,0.75,12.73,15.22,19.19,30.30,28.71,25.58,0.1,,,No,No,Sunny,,Yes,No,Yes,No bloom,,,,,,,,-71.43554056,41.79313391
10/2/2025,10:27:00 AM,10/2/25 10:27 AM,Spectacle_Pond,Shore,2.91,0.88,2.19,29.88,21.43,29.64,10.26,24.35,13.53,0.1,,,No,No,Sunny,,Yes,No,No,No bloom,,,,,,,,-71.44162718,41.78829435
10/2/2025,10:50:00 AM,10/2/25 10:50 AM,Tongue_Pond,Shore,3.04,3.66,2.10,2.00,32.12,25.41,0.65,8.77,12.10,0.1,,,No,No,Sunny,,Yes,No,No,No bloom,,,,,,,,-71.442047,41.799221
10/2/2025,8:57:00 AM,10/2/25 8:57 AM,Polo_Lake,Shore,1.41,1.44,1.53,12.48,10.74,14.47,8.85,7.45,9.45,0.1,,,Yes,No,Sunny,,Yes,No,No,No bloom,,,,,,,,-71.41554138,41.78617362
